State	Code	Year	Month	Gender	Infant Birth Weight 12	Births
Alabama 	1	2021	April	Male	4500 - 4999 grams	23
Alabama 	1	2021	May	Female	500 - 999 grams	20
Alabama 	1	2021	May	Female	1000 - 1499 grams	19
Alabama 	1	2021	May	Female	1500 - 1999 grams	49
Alabama 	1	2021	May	Female	2000 - 2499 grams	178
Alabama 	1	2021	May	Female	2500 - 2999 grams	551
Alabama 	1	2021	May	Female	3000 - 3499 grams	860
Alabama 	1	2021	May	Female	3500 - 3999 grams	429
Alabama 	1	2021	May	Female	4000 - 4499 grams	77
Alabama 	1	2021	May	Male	500 - 999 grams	14
Alabama 	1	2021	May	Male	1000 - 1499 grams	21
Alabama 	1	2021	May	Male	1500 - 1999 grams	42
Alabama 	1	2021	May	Male	2000 - 2499 grams	121
Alabama 	1	2021	May	Male	2500 - 2999 grams	457
Alabama 	1	2021	May	Male	3000 - 3499 grams	866
Alabama 	1	2021	May	Male	3500 - 3999 grams	593
Alabama 	1	2021	May	Male	4000 - 4499 grams	171
Alabama 	1	2021	May	Male	4500 - 4999 grams	22
Alabama 	1	2021	June	Female	500 - 999 grams	18
Alabama 	1	2021	June	Female	1000 - 1499 grams	29
Alabama 	1	2021	June	Female	1500 - 1999 grams	56
Alabama 	1	2021	June	Female	2000 - 2499 grams	181
Alabama 	1	2021	June	Female	2500 - 2999 grams	553
Alabama 	1	2021	June	Female	3000 - 3499 grams	999
Alabama 	1	2021	June	Female	3500 - 3999 grams	507
Alabama 	1	2021	June	Female	4000 - 4499 grams	96
Alabama 	1	2021	June	Male	500 - 999 grams	16
Alabama 	1	2021	June	Male	1000 - 1499 grams	20
Alabama 	1	2021	June	Male	1500 - 1999 grams	44
Alabama 	1	2021	June	Male	2000 - 2499 grams	132
Alabama 	1	2021	June	Male	2500 - 2999 grams	459
Alabama 	1	2021	June	Male	3000 - 3499 grams	924
Alabama 	1	2021	June	Male	3500 - 3999 grams	697
Alabama 	1	2021	June	Male	4000 - 4499 grams	147
Alabama 	1	2021	June	Male	4500 - 4999 grams	31
Alabama 	1	2021	July	Female	500 - 999 grams	25
Alabama 	1	2021	July	Female	1000 - 1499 grams	27
Alabama 	1	2021	July	Female	1500 - 1999 grams	49
Alabama 	1	2021	July	Female	2000 - 2499 grams	191
Alabama 	1	2021	July	Female	2500 - 2999 grams	592
Alabama 	1	2021	July	Female	3000 - 3499 grams	"1,010"
Alabama 	1	2021	July	Female	3500 - 3999 grams	519
Alabama 	1	2021	July	Female	4000 - 4499 grams	102
Alabama 	1	2021	July	Female	4500 - 4999 grams	19
Alabama 	1	2021	July	Male	500 - 999 grams	20
Alabama 	1	2021	July	Male	1000 - 1499 grams	24
Alabama 	1	2021	July	Male	1500 - 1999 grams	35
Alabama 	1	2021	July	Male	2000 - 2499 grams	133
Alabama 	1	2021	July	Male	2500 - 2999 grams	499
Alabama 	1	2021	July	Male	3000 - 3499 grams	996
Alabama 	1	2021	July	Male	3500 - 3999 grams	691
Alabama 	1	2021	July	Male	4000 - 4499 grams	182
Alabama 	1	2021	July	Male	4500 - 4999 grams	21
Alabama 	1	2021	August	Female	500 - 999 grams	13
Alabama 	1	2021	August	Female	1000 - 1499 grams	29
Alabama 	1	2021	August	Female	1500 - 1999 grams	67
Alabama 	1	2021	August	Female	2000 - 2499 grams	182
Alabama 	1	2021	August	Female	2500 - 2999 grams	628
Alabama 	1	2021	August	Female	3000 - 3499 grams	"1,001"
Alabama 	1	2021	August	Female	3500 - 3999 grams	483
Alabama 	1	2021	August	Female	4000 - 4499 grams	112
Alabama 	1	2021	August	Male	500 - 999 grams	21
Alabama 	1	2021	August	Male	1000 - 1499 grams	16
Alabama 	1	2021	August	Male	1500 - 1999 grams	65
Alabama 	1	2021	August	Male	2000 - 2499 grams	153
Alabama 	1	2021	August	Male	2500 - 2999 grams	511
Alabama 	1	2021	August	Male	3000 - 3499 grams	"1,035"
Alabama 	1	2021	August	Male	3500 - 3999 grams	662
Alabama 	1	2021	August	Male	4000 - 4499 grams	153
Alabama 	1	2021	August	Male	4500 - 4999 grams	18
Alabama 	1	2021	September	Female	500 - 999 grams	18
Alabama 	1	2021	September	Female	1000 - 1499 grams	25
Alabama 	1	2021	September	Female	1500 - 1999 grams	64
Alabama 	1	2021	September	Female	2000 - 2499 grams	186
Alabama 	1	2021	September	Female	2500 - 2999 grams	643
Alabama 	1	2021	September	Female	3000 - 3499 grams	"1,022"
Alabama 	1	2021	September	Female	3500 - 3999 grams	506
Alabama 	1	2021	September	Female	4000 - 4499 grams	91
Alabama 	1	2021	September	Male	1000 - 1499 grams	24
Alabama 	1	2021	September	Male	1500 - 1999 grams	46
Alabama 	1	2021	September	Male	2000 - 2499 grams	148
Alabama 	1	2021	September	Male	2500 - 2999 grams	469
Alabama 	1	2021	September	Male	3000 - 3499 grams	997
Alabama 	1	2021	September	Male	3500 - 3999 grams	685
Alabama 	1	2021	September	Male	4000 - 4499 grams	166
Alabama 	1	2021	September	Male	4500 - 4999 grams	22
Alabama 	1	2021	October	Female	500 - 999 grams	23
Alabama 	1	2021	October	Female	1000 - 1499 grams	16
Alabama 	1	2021	October	Female	1500 - 1999 grams	57
Alabama 	1	2021	October	Female	2000 - 2499 grams	163
Alabama 	1	2021	October	Female	2500 - 2999 grams	621
Alabama 	1	2021	October	Female	3000 - 3499 grams	946
Alabama 	1	2021	October	Female	3500 - 3999 grams	506
Alabama 	1	2021	October	Female	4000 - 4499 grams	88
Alabama 	1	2021	October	Female	4500 - 4999 grams	16
Alabama 	1	2021	October	Male	500 - 999 grams	24
Alabama 	1	2021	October	Male	1000 - 1499 grams	28
Alabama 	1	2021	October	Male	1500 - 1999 grams	53
Alabama 	1	2021	October	Male	2000 - 2499 grams	159
Alabama 	1	2021	October	Male	2500 - 2999 grams	451
Alabama 	1	2021	October	Male	3000 - 3499 grams	965
Alabama 	1	2021	October	Male	3500 - 3999 grams	642
Alabama 	1	2021	October	Male	4000 - 4499 grams	168
Alabama 	1	2021	October	Male	4500 - 4999 grams	25
Alabama 	1	2021	November	Female	500 - 999 grams	12
Alabama 	1	2021	November	Female	1000 - 1499 grams	22
Alabama 	1	2021	November	Female	1500 - 1999 grams	49
Alabama 	1	2021	November	Female	2000 - 2499 grams	155
Alabama 	1	2021	November	Female	2500 - 2999 grams	557
Alabama 	1	2021	November	Female	3000 - 3499 grams	938
Alabama 	1	2021	November	Female	3500 - 3999 grams	486
Alabama 	1	2021	November	Female	4000 - 4499 grams	85
Alabama 	1	2021	November	Male	500 - 999 grams	20
Alabama 	1	2021	November	Male	1000 - 1499 grams	24
Alabama 	1	2021	November	Male	1500 - 1999 grams	59
Alabama 	1	2021	November	Male	2000 - 2499 grams	142
Alabama 	1	2021	November	Male	2500 - 2999 grams	487
Alabama 	1	2021	November	Male	3000 - 3499 grams	984
Alabama 	1	2021	November	Male	3500 - 3999 grams	670
Alabama 	1	2021	November	Male	4000 - 4499 grams	166
Alabama 	1	2021	November	Male	4500 - 4999 grams	25
Alabama 	1	2021	December	Female	500 - 999 grams	19
Alabama 	1	2021	December	Female	1000 - 1499 grams	26
Alabama 	1	2021	December	Female	1500 - 1999 grams	69
Alabama 	1	2021	December	Female	2000 - 2499 grams	161
Alabama 	1	2021	December	Female	2500 - 2999 grams	649
Alabama 	1	2021	December	Female	3000 - 3499 grams	"1,013"
Alabama 	1	2021	December	Female	3500 - 3999 grams	466
Alabama 	1	2021	December	Female	4000 - 4499 grams	91
Alabama 	1	2021	December	Male	500 - 999 grams	15
Alabama 	1	2021	December	Male	1000 - 1499 grams	27
Alabama 	1	2021	December	Male	1500 - 1999 grams	50
Alabama 	1	2021	December	Male	2000 - 2499 grams	153
Alabama 	1	2021	December	Male	2500 - 2999 grams	510
Alabama 	1	2021	December	Male	3000 - 3499 grams	972
Alabama 	1	2021	December	Male	3500 - 3999 grams	621
Alabama 	1	2021	December	Male	4000 - 4499 grams	181
Alabama 	1	2021	December	Male	4500 - 4999 grams	17
Alabama 	1	2022	January	Female	500 - 999 grams	17
Alabama 	1	2022	January	Female	1000 - 1499 grams	22
Alabama 	1	2022	January	Female	1500 - 1999 grams	41
Alabama 	1	2022	January	Female	2000 - 2499 grams	175
Alabama 	1	2022	January	Female	2500 - 2999 grams	587
Alabama 	1	2022	January	Female	3000 - 3499 grams	958
Alabama 	1	2022	January	Female	3500 - 3999 grams	443
Alabama 	1	2022	January	Female	4000 - 4499 grams	93
Alabama 	1	2022	January	Male	500 - 999 grams	19
Alabama 	1	2022	January	Male	1000 - 1499 grams	19
Alabama 	1	2022	January	Male	1500 - 1999 grams	47
Alabama 	1	2022	January	Male	2000 - 2499 grams	146
Alabama 	1	2022	January	Male	2500 - 2999 grams	458
Alabama 	1	2022	January	Male	3000 - 3499 grams	964
Alabama 	1	2022	January	Male	3500 - 3999 grams	600
Alabama 	1	2022	January	Male	4000 - 4499 grams	159
Alabama 	1	2022	January	Male	4500 - 4999 grams	34
Alabama 	1	2022	February	Female	500 - 999 grams	14
Alabama 	1	2022	February	Female	1000 - 1499 grams	10
Alabama 	1	2022	February	Female	1500 - 1999 grams	43
Alabama 	1	2022	February	Female	2000 - 2499 grams	134
Alabama 	1	2022	February	Female	2500 - 2999 grams	539
Alabama 	1	2022	February	Female	3000 - 3499 grams	856
Alabama 	1	2022	February	Female	3500 - 3999 grams	410
Alabama 	1	2022	February	Female	4000 - 4499 grams	82
Alabama 	1	2022	February	Female	4500 - 4999 grams	11
Alabama 	1	2022	February	Male	500 - 999 grams	10
Alabama 	1	2022	February	Male	1000 - 1499 grams	15
Alabama 	1	2022	February	Male	1500 - 1999 grams	41
Alabama 	1	2022	February	Male	2000 - 2499 grams	134
Alabama 	1	2022	February	Male	2500 - 2999 grams	434
Alabama 	1	2022	February	Male	3000 - 3499 grams	898
Alabama 	1	2022	February	Male	3500 - 3999 grams	592
Alabama 	1	2022	February	Male	4000 - 4499 grams	140
Alabama 	1	2022	February	Male	4500 - 4999 grams	16
Alabama 	1	2022	March	Female	500 - 999 grams	10
Alabama 	1	2022	March	Female	1000 - 1499 grams	20
Alabama 	1	2022	March	Female	1500 - 1999 grams	50
Alabama 	1	2022	March	Female	2000 - 2499 grams	158
Alabama 	1	2022	March	Female	2500 - 2999 grams	565
Alabama 	1	2022	March	Female	3000 - 3499 grams	941
Alabama 	1	2022	March	Female	3500 - 3999 grams	485
Alabama 	1	2022	March	Female	4000 - 4499 grams	99
Alabama 	1	2022	March	Male	500 - 999 grams	15
Alabama 	1	2022	March	Male	1000 - 1499 grams	16
Alabama 	1	2022	March	Male	1500 - 1999 grams	52
Alabama 	1	2022	March	Male	2000 - 2499 grams	155
Alabama 	1	2022	March	Male	2500 - 2999 grams	449
Alabama 	1	2022	March	Male	3000 - 3499 grams	910
Alabama 	1	2022	March	Male	3500 - 3999 grams	669
Alabama 	1	2022	March	Male	4000 - 4499 grams	160
Alabama 	1	2022	March	Male	4500 - 4999 grams	33
Alabama 	1	2022	April	Female	1000 - 1499 grams	25
Alabama 	1	2022	April	Female	1500 - 1999 grams	54
Alabama 	1	2022	April	Female	2000 - 2499 grams	162
Alabama 	1	2022	April	Female	2500 - 2999 grams	523
Alabama 	1	2022	April	Female	3000 - 3499 grams	884
Alabama 	1	2022	April	Female	3500 - 3999 grams	413
Alabama 	1	2022	April	Female	4000 - 4499 grams	89
Alabama 	1	2022	April	Female	4500 - 4999 grams	12
Alabama 	1	2022	April	Male	500 - 999 grams	11
Alabama 	1	2022	April	Male	1000 - 1499 grams	27
Alabama 	1	2022	April	Male	1500 - 1999 grams	43
Alabama 	1	2022	April	Male	2000 - 2499 grams	129
Alabama 	1	2022	April	Male	2500 - 2999 grams	422
Alabama 	1	2022	April	Male	3000 - 3499 grams	860
Alabama 	1	2022	April	Male	3500 - 3999 grams	631
Alabama 	1	2022	April	Male	4000 - 4499 grams	130
Alabama 	1	2022	April	Male	4500 - 4999 grams	20
Alabama 	1	2022	May	Female	500 - 999 grams	20
Alabama 	1	2022	May	Female	1000 - 1499 grams	26
Alabama 	1	2022	May	Female	1500 - 1999 grams	41
Alabama 	1	2022	May	Female	2000 - 2499 grams	187
Alabama 	1	2022	May	Female	2500 - 2999 grams	550
Alabama 	1	2022	May	Female	3000 - 3499 grams	842
Alabama 	1	2022	May	Female	3500 - 3999 grams	465
Alabama 	1	2022	May	Female	4000 - 4499 grams	84
Alabama 	1	2022	May	Female	4500 - 4999 grams	19
Alabama 	1	2022	May	Male	500 - 999 grams	26
Alabama 	1	2022	May	Male	1000 - 1499 grams	20
Alabama 	1	2022	May	Male	1500 - 1999 grams	45
Alabama 	1	2022	May	Male	2000 - 2499 grams	144
Alabama 	1	2022	May	Male	2500 - 2999 grams	457
Alabama 	1	2022	May	Male	3000 - 3499 grams	878
Alabama 	1	2022	May	Male	3500 - 3999 grams	614
Alabama 	1	2022	May	Male	4000 - 4499 grams	138
Alabama 	1	2022	May	Male	4500 - 4999 grams	22
Alabama 	1	2022	June	Female	500 - 999 grams	19
Alabama 	1	2022	June	Female	1000 - 1499 grams	28
Alabama 	1	2022	June	Female	1500 - 1999 grams	50
Alabama 	1	2022	June	Female	2000 - 2499 grams	165
Alabama 	1	2022	June	Female	2500 - 2999 grams	538
Alabama 	1	2022	June	Female	3000 - 3499 grams	909
Alabama 	1	2022	June	Female	3500 - 3999 grams	493
Alabama 	1	2022	June	Female	4000 - 4499 grams	90
Alabama 	1	2022	June	Female	4500 - 4999 grams	17
Alabama 	1	2022	June	Male	500 - 999 grams	16
Alabama 	1	2022	June	Male	1000 - 1499 grams	24
Alabama 	1	2022	June	Male	1500 - 1999 grams	51
Alabama 	1	2022	June	Male	2000 - 2499 grams	128
Alabama 	1	2022	June	Male	2500 - 2999 grams	459
Alabama 	1	2022	June	Male	3000 - 3499 grams	911
Alabama 	1	2022	June	Male	3500 - 3999 grams	613
Alabama 	1	2022	June	Male	4000 - 4499 grams	167
Alabama 	1	2022	June	Male	4500 - 4999 grams	20
Alabama 	1	2022	July	Female	500 - 999 grams	11
Alabama 	1	2022	July	Female	1000 - 1499 grams	27
Alabama 	1	2022	July	Female	1500 - 1999 grams	59
Alabama 	1	2022	July	Female	2000 - 2499 grams	163
Alabama 	1	2022	July	Female	2500 - 2999 grams	615
Alabama 	1	2022	July	Female	3000 - 3499 grams	966
Alabama 	1	2022	July	Female	3500 - 3999 grams	488
Alabama 	1	2022	July	Female	4000 - 4499 grams	109
Alabama 	1	2022	July	Male	500 - 999 grams	14
Alabama 	1	2022	July	Male	1000 - 1499 grams	28
Alabama 	1	2022	July	Male	1500 - 1999 grams	54
Alabama 	1	2022	July	Male	2000 - 2499 grams	159
Alabama 	1	2022	July	Male	2500 - 2999 grams	472
Alabama 	1	2022	July	Male	3000 - 3499 grams	986
Alabama 	1	2022	July	Male	3500 - 3999 grams	639
Alabama 	1	2022	July	Male	4000 - 4499 grams	180
Alabama 	1	2022	July	Male	4500 - 4999 grams	22
Alabama 	1	2022	August	Female	500 - 999 grams	22
Alabama 	1	2022	August	Female	1000 - 1499 grams	18
Alabama 	1	2022	August	Female	1500 - 1999 grams	54
Alabama 	1	2022	August	Female	2000 - 2499 grams	204
Alabama 	1	2022	August	Female	2500 - 2999 grams	685
Alabama 	1	2022	August	Female	3000 - 3499 grams	"1,107"
Alabama 	1	2022	August	Female	3500 - 3999 grams	571
Alabama 	1	2022	August	Female	4000 - 4499 grams	83
Alabama 	1	2022	August	Female	4500 - 4999 grams	12
Alabama 	1	2022	August	Male	500 - 999 grams	12
Alabama 	1	2022	August	Male	1000 - 1499 grams	30
Alabama 	1	2022	August	Male	1500 - 1999 grams	51
Alabama 	1	2022	August	Male	2000 - 2499 grams	156
Alabama 	1	2022	August	Male	2500 - 2999 grams	535
Alabama 	1	2022	August	Male	3000 - 3499 grams	"1,020"
Alabama 	1	2022	August	Male	3500 - 3999 grams	718
Alabama 	1	2022	August	Male	4000 - 4499 grams	189
Alabama 	1	2022	August	Male	4500 - 4999 grams	18
Alabama 	1	2022	September	Female	500 - 999 grams	17
Alabama 	1	2022	September	Female	1000 - 1499 grams	19
Alabama 	1	2022	September	Female	1500 - 1999 grams	52
Alabama 	1	2022	September	Female	2000 - 2499 grams	188
Alabama 	1	2022	September	Female	2500 - 2999 grams	624
Alabama 	1	2022	September	Female	3000 - 3499 grams	959
Alabama 	1	2022	September	Female	3500 - 3999 grams	535
Alabama 	1	2022	September	Female	4000 - 4499 grams	107
Alabama 	1	2022	September	Female	4500 - 4999 grams	13
Alabama 	1	2022	September	Male	500 - 999 grams	12
Alabama 	1	2022	September	Male	1000 - 1499 grams	25
Alabama 	1	2022	September	Male	1500 - 1999 grams	42
Alabama 	1	2022	September	Male	2000 - 2499 grams	137
Alabama 	1	2022	September	Male	2500 - 2999 grams	499
Alabama 	1	2022	September	Male	3000 - 3499 grams	945
Alabama 	1	2022	September	Male	3500 - 3999 grams	708
Alabama 	1	2022	September	Male	4000 - 4499 grams	134
Alabama 	1	2022	September	Male	4500 - 4999 grams	24
Alabama 	1	2022	October	Female	500 - 999 grams	11
Alabama 	1	2022	October	Female	1000 - 1499 grams	26
Alabama 	1	2022	October	Female	1500 - 1999 grams	57
Alabama 	1	2022	October	Female	2000 - 2499 grams	185
Alabama 	1	2022	October	Female	2500 - 2999 grams	536
Alabama 	1	2022	October	Female	3000 - 3499 grams	990
Alabama 	1	2022	October	Female	3500 - 3999 grams	468
Alabama 	1	2022	October	Female	4000 - 4499 grams	103
Alabama 	1	2022	October	Male	500 - 999 grams	14
Alabama 	1	2022	October	Male	1000 - 1499 grams	22
Alabama 	1	2022	October	Male	1500 - 1999 grams	52
Alabama 	1	2022	October	Male	2000 - 2499 grams	178
Alabama 	1	2022	October	Male	2500 - 2999 grams	477
Alabama 	1	2022	October	Male	3000 - 3499 grams	900
Alabama 	1	2022	October	Male	3500 - 3999 grams	613
Alabama 	1	2022	October	Male	4000 - 4499 grams	177
Alabama 	1	2022	October	Male	4500 - 4999 grams	16
Alabama 	1	2022	November	Female	500 - 999 grams	11
Alabama 	1	2022	November	Female	1000 - 1499 grams	21
Alabama 	1	2022	November	Female	1500 - 1999 grams	62
Alabama 	1	2022	November	Female	2000 - 2499 grams	206
Alabama 	1	2022	November	Female	2500 - 2999 grams	618
Alabama 	1	2022	November	Female	3000 - 3499 grams	924
Alabama 	1	2022	November	Female	3500 - 3999 grams	515
Alabama 	1	2022	November	Female	4000 - 4499 grams	91
Alabama 	1	2022	November	Female	4500 - 4999 grams	13
Alabama 	1	2022	November	Male	500 - 999 grams	14
Alabama 	1	2022	November	Male	1000 - 1499 grams	25
Alabama 	1	2022	November	Male	1500 - 1999 grams	55
Alabama 	1	2022	November	Male	2000 - 2499 grams	160
Alabama 	1	2022	November	Male	2500 - 2999 grams	471
Alabama 	1	2022	November	Male	3000 - 3499 grams	918
Alabama 	1	2022	November	Male	3500 - 3999 grams	629
Alabama 	1	2022	November	Male	4000 - 4499 grams	157
Alabama 	1	2022	November	Male	4500 - 4999 grams	14
Alabama 	1	2022	December	Female	500 - 999 grams	11
Alabama 	1	2022	December	Female	1000 - 1499 grams	24
Alabama 	1	2022	December	Female	1500 - 1999 grams	44
Alabama 	1	2022	December	Female	2000 - 2499 grams	206
Alabama 	1	2022	December	Female	2500 - 2999 grams	632
Alabama 	1	2022	December	Female	3000 - 3499 grams	"1,060"
Alabama 	1	2022	December	Female	3500 - 3999 grams	472
Alabama 	1	2022	December	Female	4000 - 4499 grams	96
Alabama 	1	2022	December	Male	1000 - 1499 grams	17
Alabama 	1	2022	December	Male	1500 - 1999 grams	51
Alabama 	1	2022	December	Male	2000 - 2499 grams	149
Alabama 	1	2022	December	Male	2500 - 2999 grams	516
Alabama 	1	2022	December	Male	3000 - 3499 grams	945
Alabama 	1	2022	December	Male	3500 - 3999 grams	649
Alabama 	1	2022	December	Male	4000 - 4499 grams	154
Alabama 	1	2022	December	Male	4500 - 4999 grams	29
Alaska 	2	2019	January	Female	2000 - 2499 grams	21
Alaska 	2	2019	January	Female	2500 - 2999 grams	73
Alaska 	2	2019	January	Female	3000 - 3499 grams	135
Alaska 	2	2019	January	Female	3500 - 3999 grams	107
Alaska 	2	2019	January	Female	4000 - 4499 grams	35
Alaska 	2	2019	January	Male	2000 - 2499 grams	21
Alaska 	2	2019	January	Male	2500 - 2999 grams	51
Alaska 	2	2019	January	Male	3000 - 3499 grams	127
Alaska 	2	2019	January	Male	3500 - 3999 grams	119
Alaska 	2	2019	January	Male	4000 - 4499 grams	49
Alaska 	2	2019	February	Female	2000 - 2499 grams	16
Alaska 	2	2019	February	Female	2500 - 2999 grams	65
Alaska 	2	2019	February	Female	3000 - 3499 grams	116
Alaska 	2	2019	February	Female	3500 - 3999 grams	102
Alaska 	2	2019	February	Female	4000 - 4499 grams	32
Alaska 	2	2019	February	Male	2000 - 2499 grams	18
Alaska 	2	2019	February	Male	2500 - 2999 grams	59
Alaska 	2	2019	February	Male	3000 - 3499 grams	131
Alaska 	2	2019	February	Male	3500 - 3999 grams	142
Alaska 	2	2019	February	Male	4000 - 4499 grams	47
Alaska 	2	2019	March	Female	2000 - 2499 grams	11
Alaska 	2	2019	March	Female	2500 - 2999 grams	64
Alaska 	2	2019	March	Female	3000 - 3499 grams	150
Alaska 	2	2019	March	Female	3500 - 3999 grams	127
Alaska 	2	2019	March	Female	4000 - 4499 grams	44
Alaska 	2	2019	March	Male	2000 - 2499 grams	16
Alaska 	2	2019	March	Male	2500 - 2999 grams	60
Alaska 	2	2019	March	Male	3000 - 3499 grams	169
Alaska 	2	2019	March	Male	3500 - 3999 grams	148
Alaska 	2	2019	March	Male	4000 - 4499 grams	58
Alaska 	2	2019	March	Male	4500 - 4999 grams	11
Alaska 	2	2019	April	Female	2000 - 2499 grams	21
Alaska 	2	2019	April	Female	2500 - 2999 grams	72
Alaska 	2	2019	April	Female	3000 - 3499 grams	153
Alaska 	2	2019	April	Female	3500 - 3999 grams	123
Alaska 	2	2019	April	Female	4000 - 4499 grams	42
Alaska 	2	2019	April	Male	2500 - 2999 grams	63
Alaska 	2	2019	April	Male	3000 - 3499 grams	132
Alaska 	2	2019	April	Male	3500 - 3999 grams	135
Alaska 	2	2019	April	Male	4000 - 4499 grams	55
Alaska 	2	2019	May	Female	2000 - 2499 grams	15
Alaska 	2	2019	May	Female	2500 - 2999 grams	67
